Pillac_TRSP_U6

INFO
CREW COUNT  SKILLS    TOOLS   SPARE PARTS
       18        0        0             0

DEPOT TECHNICIANS AND REQUESTS
ID           X        Y     TWS     TWE    Serv     SKILLS   TOOLS    SPARE PARTS
0          0.0      0.0   420.0  1140.0     0.0 	[] 	[] 	[]
23;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;25.4833;14.7333;27.1833;12.8000;0.0000;30.9500;16.1500;13.7667;20.1167;6.6333;13.6667;3.6167;22.0667;7.0667;21.1667;15.1500;19.5500;17.4667;26.7333;19.7333;2.3333;26.0000;21.1333;15.3833;14.4000;13.9333;6.4500;17.0833;15.3500;13.1500;22.7667;10.1167;11.6500;25.1000;6.1000;7.5167;12.4667;28.7000;26.2167;9.8667;11.8333;9.5667;10.2667;22.0500;13.4500;15.3500;11.1833;14.6833;28.7000;15.1833;12.8667;28.7167;14.9000;12.4167;9.8833;6.9833;6.1000;25.3000;5.9167;18.6000;13.1167;13.6500;16.8667;27.1833;20.4000;8.9833;14.8333;6.4167;12.3333;11.0333;21.0500;12.1167;10.7333;12.1667;11.7333;13.4000;12.8667;16.5167;8.4000;22.8167;12.6167;14.9167;19.4167;14.9167;14.9167;14.9167;10.5000;17.2833;20.2500;14.0500;9.9500;9.9500;10.4833;8.6667;11.3833;9.8500;13.0667;12.2500;14.0833;12.3500;21.5833;3.0000;16.8167;13.7833;10.5167;10.3833;13.6833;7.4833;9.9500;13.2500;12.8167;5.2500;5.9333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333;11.4333
24;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;21.4500;27.8167;15.1500;28.7000;30.9500;0.0000;24.7833;25.8333;19.9833;31.0167;32.7667;28.5000;19.0833;27.8167;18.1500;25.6500;23.1333;25.6833;13.4833;20.0667;32.3167;12.7500;18.1833;34.8667;29.6500;30.5167;27.6333;21.3167;34.1667;26.9000;36.5833;32.6167;30.5500;15.0167;30.9167;30.9333;26.4167;10.0667;11.0167;29.8667;27.9833;30.2167;28.2333;17.5167;33.2833;23.0500;27.9667;33.3333;10.0667;24.6667;28.8667;10.5333;23.1000;27.0500;29.6667;26.5333;30.4833;14.4000;30.3000;24.2500;27.3333;33.4833;25.5333;22.1167;24.8500;30.0333;29.4667;29.8333;28.9167;29.9500;19.5500;26.4500;25.8167;26.5000;31.4500;27.1333;27.3500;26.1333;32.0833;21.1833;29.2000;24.0333;22.9333;24.0333;24.0333;24.0333;27.5667;32.2833;17.0000;26.3667;29.6333;30.5667;31.6833;27.8833;30.4833;31.3500;25.6667;28.6333;30.6667;26.6833;16.5333;30.6000;31.4500;29.9500;26.7667;29.3667;25.7833;31.3667;29.8167;26.8167;26.2833;29.9000;30.3167;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833;30.2833
25;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;15.3833;8.0667;19.8500;9.5833;16.1500;24.7833;0.0000;8.7000;14.3833;12.6000;20.8000;15.8000;11.8500;9.4000;12.3833;5.2500;7.7500;14.3000;19.3667;11.1500;15.3333;18.6333;12.4167;16.4500;10.1333;12.1000;17.1167;8.7000;15.7500;8.4833;27.5167;14.2000;18.5833;17.7333;13.4167;12.5167;8.3500;21.3333;18.8500;11.2000;9.5667;11.8000;9.8167;10.7833;14.8667;4.6333;12.2667;14.9167;21.3333;6.2500;9.3500;25.3500;4.6833;8.6333;10.1500;17.0500;11.6667;17.9333;11.8833;11.6333;7.8167;15.0667;5.1833;16.7167;13.9500;11.6167;11.0500;11.4167;10.5000;10.4333;14.4667;10.7500;10.1167;10.8000;15.7500;11.4333;11.6500;12.6000;13.7167;14.1833;13.5000;3.6833;7.8833;3.6833;3.6833;3.6833;11.8667;13.8667;9.2167;9.4333;10.8333;12.1500;13.2667;8.3667;18.5167;12.9333;9.0333;10.2167;12.2500;8.2667;12.2333;13.8000;13.0333;18.5333;8.3500;11.2667;9.4333;12.2333;14.1167;8.4000;6.7667;11.4833;11.9000;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167;19.2167
26;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;16.1667;6.4500;20.9000;2.8667;13.7667;25.8333;8.7000;0.0000;9.9500;10.0000;22.2167;12.5333;11.3500;10.8167;11.8333;8.7167;9.7833;7.5833;23.3000;10.6000;12.5833;22.5667;11.8667;16.5333;9.5000;14.2667;13.8500;7.8167;15.8500;10.6500;28.8333;15.6167;18.4500;21.6667;10.1500;10.5000;2.6333;25.2667;22.7833;7.4500;11.7333;13.2167;11.2333;11.5167;15.9500;8.8167;5.5500;16.3333;25.2667;8.4667;6.9333;29.2833;8.3000;10.0500;6.8833;13.7833;8.4000;21.8667;9.3167;8.8333;4.1000;16.4833;9.7000;19.5333;9.5167;13.0333;12.4667;9.6167;12.3000;7.9667;11.3000;4.0333;3.4000;4.0833;9.0333;4.7167;4.9333;5.8833;14.1167;13.6833;6.7833;7.7500;9.5833;7.7500;7.7500;7.7500;5.1500;15.7000;10.8333;2.7167;7.2167;12.4500;14.6833;5.1000;19.9333;14.3500;2.3167;11.6333;14.4167;9.6833;12.9667;10.8333;14.4500;19.9500;10.5167;6.9500;3.7167;8.9667;7.4000;9.1833;5.6667;8.6167;9.3000;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500;18.1500
27;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;12.8000;14.4167;15.0500;10.8333;20.1167;19.9833;14.3833;9.9500;0.0000;16.8833;25.4667;18.8167;8.1000;18.1833;4.0167;15.9833;10.5500;7.4833;15.8167;7.4667;18.8333;15.0833;4.0500;23.8333;16.8667;21.6333;19.1500;8.7333;23.1500;18.0167;29.2833;22.9833;22.7167;14.1833;16.8500;17.7667;10.0000;17.7833;15.3000;13.4500;19.1000;20.4333;18.6000;9.5333;22.8833;15.6833;11.5500;23.7000;17.7833;15.8333;14.3000;22.6333;15.7333;17.4167;14.2500;18.0500;15.7667;14.3833;16.1667;9.4167;11.4667;23.8500;16.0833;15.5833;6.6500;20.4000;19.8333;16.6667;19.6667;15.3333;3.3000;10.0333;9.4000;10.0833;15.0333;10.7167;10.9333;7.9333;21.4833;8.9500;11.3333;14.4167;10.3500;14.4167;14.4167;14.4167;11.1500;22.6333;9.3333;9.9500;13.2167;19.8167;22.0500;12.4667;23.1833;21.7167;9.2500;19.0000;21.7833;17.0500;9.1667;17.1167;21.8167;22.6500;17.8833;12.9500;11.0833;16.3333;13.4000;16.5500;13.0333;15.5000;16.1833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833;20.9833
28;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;21.6167;11.0167;26.0833;9.0833;6.6333;31.0167;12.6000;10.0000;16.8833;0.0000;16.9000;5.8000;18.8333;9.7333;17.9333;11.3833;16.3167;14.2333;27.3667;16.5000;6.0667;26.6333;17.9000;14.0500;10.2667;10.5500;7.1167;13.8500;13.3333;9.1500;23.8000;12.5000;11.8333;25.7333;4.1500;3.5167;8.7000;29.3333;26.7000;6.1333;7.7000;8.9167;6.2667;18.4000;13.1000;11.8167;8.5333;14.3167;29.3333;11.0833;9.1333;30.3000;11.3667;8.9833;6.1333;7.6333;1.6000;25.9333;0.7167;15.8500;9.3500;15.5167;13.1000;23.7833;17.2500;11.9500;11.3000;2.4167;8.9500;7.6333;18.3000;9.6167;8.2333;9.6667;9.5833;10.9000;10.3667;13.6167;7.5667;20.0667;10.1167;11.1500;16.0833;11.1500;11.1500;11.1500;8.0000;13.7500;16.8500;10.2833;6.2500;5.9500;9.0167;4.9000;14.6167;13.0833;9.4667;8.8667;10.7000;8.9167;20.2167;4.3500;13.3833;17.0167;6.8000;6.6833;10.5500;2.9833;7.7833;9.2500;9.0500;3.1000;1.4333;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167;11.4167
29;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;28.6667;21.0667;27.8333;21.3000;13.6667;32.7667;20.8000;22.2167;25.4667;16.9000;0.0000;15.6167;29.2500;14.6333;27.0833;24.1833;28.1333;28.7333;31.8500;30.2333;15.4833;31.1167;27.1167;19.9333;26.0167;21.5000;16.4167;29.0833;19.3333;20.8500;22.6500;17.6833;12.0833;30.2167;18.7500;20.1667;23.8167;33.8167;31.3333;22.5167;20.1500;17.1333;21.5667;27.6833;20.2167;22.9167;23.8333;19.6833;33.8167;22.7500;25.2333;33.8333;22.4667;19.9833;22.5333;14.8167;18.5000;30.4167;17.6167;30.6667;23.7000;21.2167;24.9000;33.1167;27.9000;16.5500;22.4000;19.0667;19.9000;23.1000;28.1833;24.7667;23.3833;24.8167;24.3833;26.0500;25.5167;28.0667;20.3000;31.3500;25.2667;23.2167;28.2667;23.2167;23.2167;23.2167;23.1500;25.4500;27.1667;24.9000;22.6000;22.6000;20.1333;21.3167;8.2333;17.4167;24.5000;19.8167;21.6500;19.9167;26.7000;15.6500;24.3833;12.7500;18.5000;23.0333;24.9000;19.8833;22.6000;22.3167;22.6500;17.9000;18.3333;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667;9.9667
30;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;24.4000;13.5500;23.5667;11.6167;3.6167;28.5000;15.8000;12.5333;18.8167;5.8000;15.6167;0.0000;20.9833;6.7500;18.8167;13.9167;19.3333;17.2500;23.5833;19.5167;5.2833;22.8500;18.8500;15.0667;13.3500;13.6167;3.0167;16.8667;15.2000;12.3167;21.1667;9.8000;8.5000;21.9500;4.9500;6.6833;11.2333;25.5500;23.0667;8.6333;11.0000;9.2500;9.4333;19.4167;13.1333;14.7500;9.9000;14.3667;25.5500;14.3833;11.6333;25.5667;14.2333;12.1000;8.6500;3.8333;5.2667;22.1500;5.0833;18.3833;11.8833;13.3333;15.6333;24.8500;19.4500;8.6667;14.1833;5.5833;12.0167;10.2000;19.9167;11.9167;10.5333;11.9667;10.4500;12.8667;12.6667;15.8167;10.7833;22.6000;11.4333;13.6833;18.6167;13.6833;13.6833;13.6833;9.3000;16.4500;18.9000;12.8167;8.7833;9.1167;11.5833;7.4333;9.7000;9.5333;12.0000;11.9333;13.7667;12.0333;18.4333;4.4333;16.5000;13.1333;9.6833;9.2167;12.8500;6.6500;8.7167;12.4167;11.5833;4.4167;5.1000;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500;8.1500
31;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;9.4167;15.3000;14.1500;12.2333;22.0667;19.0833;11.8500;11.3500;8.1000;18.8333;29.2500;20.9833;0.0000;16.1167;4.5667;13.9500;8.6667;12.9333;16.1167;2.3500;20.7833;15.4167;4.6000;22.2667;17.9500;18.8167;22.4667;6.8500;21.5833;15.2000;31.6000;20.9167;25.3000;14.5167;18.8000;19.2333;11.9500;18.0833;15.6333;15.4000;16.2833;18.3667;16.5333;4.0000;21.3167;11.3500;13.5000;21.6333;18.0833;12.9667;16.2500;22.1000;11.4000;15.3500;16.2000;21.8833;17.7167;14.6833;18.1167;9.7833;13.4167;21.7833;13.8333;12.3000;12.1000;18.3333;17.7667;18.1333;17.2167;17.2833;6.6500;11.9833;11.3500;12.0333;16.9833;12.6667;12.8833;12.2667;20.3833;3.0833;14.7333;12.3333;8.4667;12.3333;12.3333;12.3333;13.1000;20.5833;4.2833;11.9000;15.1667;18.8667;19.9833;14.4167;25.2333;19.6500;11.2000;16.9333;18.9667;14.9833;5.4500;19.0667;19.7500;25.2500;15.0667;14.9000;11.3167;18.2833;15.3500;15.1167;14.5833;17.4500;18.1333;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667;23.4667
32;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;18.4167;9.6667;22.8833;9.9000;7.0667;27.8167;9.4000;10.8167;18.1833;9.7333;14.6333;6.7500;16.1167;0.0000;17.9833;9.5500;13.5000;15.5500;23.8333;16.7500;5.9333;23.1000;18.0167;8.8833;11.3833;6.8667;9.0500;14.4500;8.9000;6.2167;20.6667;4.8000;11.7333;22.2000;9.2000;9.6667;9.6000;25.8000;23.1667;11.5500;5.5167;2.8000;6.9333;15.2500;6.9500;8.2833;13.4667;8.0667;25.8000;8.1167;10.6000;29.8167;7.8333;5.3500;11.0500;10.1500;9.2000;22.4000;9.0167;16.8000;9.0667;7.1500;10.2667;21.1833;17.4833;2.2167;7.7667;8.5333;5.2667;8.4667;19.2667;12.0000;11.3667;12.0500;14.8333;12.6833;12.9000;13.8500;6.2167;18.6500;14.7500;8.5833;13.6333;8.5833;8.5833;8.5833;13.1167;10.8167;13.6833;10.6833;11.1833;9.1833;5.8000;9.6167;9.6500;3.5333;10.2833;5.1833;7.0167;5.2833;16.6833;6.1000;9.7500;11.6833;3.8667;11.6167;10.6833;10.1000;13.0500;7.6833;8.0167;8.3500;9.0333;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833;12.5833
33;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;9.5667;16.3000;13.2167;12.7167;21.1667;18.1500;12.3833;11.8333;4.0167;17.9333;27.0833;18.8167;4.5667;17.9833;0.0000;13.2000;7.7667;10.4000;15.1167;3.4500;19.8833;15.4167;0.0333;23.3000;17.8333;19.8500;21.6333;5.9500;22.6167;16.2333;32.1833;21.9500;24.4333;14.5167;17.9000;18.8167;11.0500;18.1167;15.6333;14.5000;17.3167;19.5500;17.5667;5.8500;22.3500;12.3833;12.6000;22.6667;18.1167;14.0000;15.3500;22.1333;12.4333;16.3833;15.3000;21.0833;16.8167;14.7167;17.2167;8.8833;12.5167;22.8167;13.3000;12.3000;10.6667;19.3667;18.8000;17.7167;18.2500;16.3833;5.7667;11.0833;10.4500;11.1333;16.0833;11.7667;11.9833;11.3667;21.4167;4.9333;13.8333;11.6333;7.5667;11.6333;11.6333;11.6333;12.2000;21.6167;5.3167;11.0000;14.2667;19.9000;21.0167;13.5167;26.0833;20.6833;10.3000;17.9667;20.0000;16.0167;5.4500;18.1667;20.7833;25.5500;16.1000;14.0000;10.4167;17.3833;14.4500;16.1500;14.0833;16.5500;17.2333;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000;21.3000
34;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;16.2500;6.2833;20.7167;7.8000;15.1500;25.6500;5.2500;8.7167;15.9833;11.3833;24.1833;13.9167;13.9500;9.5500;13.2000;0.0000;9.7667;12.4167;20.9500;12.7000;13.9667;20.2167;13.2333;15.3833;8.2500;11.2333;15.2333;10.7167;14.7000;7.6167;27.2333;13.9167;18.3000;19.3167;11.5333;11.8833;6.4667;22.9167;20.4333;9.3167;8.7000;11.3667;9.5333;12.3667;14.4333;4.5167;10.3833;14.6333;22.9167;4.7667;7.4667;26.9333;4.0000;8.3500;8.2667;15.1667;9.7833;19.5167;10.7000;12.1500;5.9333;14.7833;4.4500;18.3000;14.3500;11.3333;10.7667;11.0000;9.6333;8.5500;16.1333;8.8667;8.2333;8.9167;13.8667;9.5500;9.7667;10.7167;13.4333;15.7667;11.6167;2.5000;9.0000;2.5000;2.5000;2.5000;9.9833;13.0000;10.8000;7.5500;8.9500;11.8667;12.9833;6.4833;18.2333;12.6500;7.1500;9.5500;11.3833;7.9833;13.8000;12.2167;12.7500;18.2500;7.4833;9.3833;7.5500;10.3500;12.2333;7.5333;4.8833;10.0000;10.6833;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500;19.2500
35;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;13.4667;12.4833;18.2000;10.6667;19.5500;23.1333;7.7500;9.7833;10.5500;16.3167;28.1333;19.3333;8.6667;13.5000;7.7667;9.7667;0.0000;10.4167;19.4833;6.7833;18.2667;18.7500;7.8000;21.0833;15.4500;16.7333;20.0167;4.3333;20.3833;13.1167;32.1500;18.3000;23.2167;17.8500;16.2833;17.2000;9.4333;21.4500;18.9667;12.8833;14.2000;16.3000;14.4500;7.7000;19.5000;9.2667;10.9833;19.5500;21.4500;10.8833;13.7333;25.4667;9.3167;13.2667;13.6833;19.4667;15.2000;18.0500;15.6000;7.2667;10.9000;19.7000;10.6667;15.7167;9.5833;15.7167;15.6833;16.1000;15.1333;14.7667;10.1000;9.4667;8.8333;9.5167;14.4667;10.1500;10.3667;9.7500;18.3500;9.8667;12.2167;9.0000;4.2333;9.0000;9.0000;9.0000;10.5833;18.5000;7.0167;9.3833;12.6500;16.7833;17.9000;11.9000;23.1500;17.0333;8.6833;14.8500;16.8833;12.9000;9.1500;16.5500;17.6667;23.1667;12.9833;12.3833;8.8000;15.7667;12.8333;13.0333;12.0833;14.9333;15.6167;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333;23.6333
36;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;17.7333;12.0500;20.7500;8.4667;17.4667;25.6833;14.3000;7.5833;7.4833;14.2333;28.7333;17.2500;12.9333;15.5500;10.4000;12.4167;10.4167;0.0000;22.1333;11.7167;16.1833;21.4000;10.3667;21.1833;14.2167;18.9833;17.9333;9.1000;20.5000;15.3667;31.7333;20.3333;22.0500;20.5000;14.2000;15.1167;7.3500;24.1000;21.6167;10.8000;16.4500;17.7833;15.9500;12.6333;20.2333;13.5333;8.9000;21.0500;24.1000;13.1833;11.6500;28.9500;13.0167;14.7667;11.6000;17.3833;13.1167;20.7000;13.5167;9.6667;8.8167;21.2000;14.4167;20.6500;3.6833;17.7500;17.1833;14.0167;17.0167;12.6833;9.6167;7.3833;6.7500;7.4333;12.3833;8.0667;8.2833;4.1167;18.8333;14.8000;8.6833;12.4667;10.7167;12.4667;12.4667;12.4667;8.5000;19.9833;11.9500;7.3000;10.5667;17.1667;19.4000;9.8167;24.7333;19.0667;6.6000;16.3500;19.1333;14.4000;14.0833;14.4667;19.1667;24.6667;15.2333;10.3000;8.4333;13.6833;10.7500;13.9000;10.3833;12.8500;13.5333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333;21.8333
37;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;16.4500;22.8167;10.1500;24.1833;26.7333;13.4833;19.3667;23.3000;15.8167;27.3667;31.8500;23.5833;16.1167;23.8333;15.1167;20.9500;19.4833;22.1333;0.0000;16.9667;28.8667;6.1167;15.0833;31.7667;26.5500;27.4167;24.5333;18.2167;31.0667;23.8000;33.4833;28.6333;27.4500;11.9167;27.8167;27.8333;23.3167;11.6500;8.9667;26.7667;24.8833;26.6333;25.1333;14.4167;30.1833;19.9500;24.8667;30.2333;11.6500;21.5667;25.7667;16.7333;20.0000;23.9500;26.5667;23.4333;27.3833;12.1500;27.2000;21.1500;24.2333;30.3833;22.4333;19.8500;21.7500;26.0500;26.3667;26.7333;25.8167;26.8500;16.4500;23.3500;22.7167;23.4000;28.3500;24.0333;24.2500;23.0333;29.0333;18.0833;26.1000;20.9333;19.8333;20.9333;20.9333;20.9333;24.4667;29.1833;13.9000;23.2667;26.5333;27.4667;28.5833;24.7833;27.3833;27.3667;22.5667;25.5333;27.5667;23.5833;13.4333;27.5000;28.3500;26.8500;23.6667;26.2667;22.6833;28.2667;26.7167;23.7167;23.1833;26.8000;27.2167;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667;26.0667
38;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;10.4000;15.0667;15.1333;11.4833;19.7333;20.0667;11.1500;10.6000;7.4667;16.5000;30.2333;19.5167;2.3500;16.7500;3.4500;12.7000;6.7833;11.7167;16.9667;0.0000;18.4500;15.6167;3.4167;21.8667;16.4000;18.4167;20.2000;4.5167;21.1833;14.8000;31.2000;20.5167;24.3167;14.7167;16.4667;17.3833;9.6167;18.3167;15.8333;13.0667;15.8833;17.9667;16.1333;4.5667;20.9167;10.9500;11.1667;21.2333;18.3167;12.5667;13.9167;22.3333;11.0000;14.9500;13.8667;19.6500;15.3833;14.9167;15.7833;7.4500;11.0833;21.3833;11.8667;12.5833;9.7667;17.9333;17.3667;16.2833;16.8167;14.9500;5.4667;9.6500;9.0167;9.7000;14.6500;10.3333;10.5500;9.9333;20.0333;5.4333;12.4000;10.2000;6.1333;10.2000;10.2000;10.2000;10.7667;20.1833;3.8833;9.5667;12.8333;18.4667;19.5833;12.0833;24.8333;19.2500;8.8667;16.5333;18.5667;14.5833;6.0167;16.7333;19.3500;24.8500;14.6667;12.5667;8.9833;15.9500;13.0167;14.7167;12.6500;15.1167;15.8000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000;24.1000
