 Data of New LSVRP No. [1] with 240 Customers

 Vehicle capacity = 550      Route-length Limit = 650

 Point   --- x ---   --- y ---   ---q---
  244      5.0000       .0000     33.0000
  245      7.0000       .0000     31.0000
  246      9.0000       .0000     29.0000
  247     11.0000       .0000     27.0000
  248     13.0000       .0000     25.0000
  249     15.0000       .0000     24.0000
  250     17.0000       .0000     23.0000
  251     19.0000       .0000     21.0000
  252     21.0000       .0000     20.0000
  253    -20.0000      1.0000     20.0000
  254    -18.0000      1.0000     21.0000
  255    -16.0000      1.0000     23.0000
  256    -14.0000      1.0000     24.0000
  257    -12.0000      1.0000     25.0000
  258    -10.0000      1.0000     27.0000
  259     -8.0000      1.0000     29.0000
  260     -6.0000      1.0000     31.0000
  261     -4.0000      1.0000     33.0000
  262     -2.0000      1.0000     36.0000
  263       .0000      1.0000     39.0000
  264      2.0000      1.0000     36.0000
  265      4.0000      1.0000     33.0000
  266      6.0000      1.0000     31.0000
  267      8.0000      1.0000     29.0000
  268     10.0000      1.0000     27.0000
  269     12.0000      1.0000     25.0000
  270     14.0000      1.0000     24.0000
  271     16.0000      1.0000     23.0000
  272     18.0000      1.0000     21.0000
  273     20.0000      1.0000     20.0000
  274    -19.0000      2.0000     20.0000
  275    -17.0000      2.0000     21.0000
  276    -15.0000      2.0000     23.0000
  277    -13.0000      2.0000     24.0000
  278    -11.0000      2.0000     25.0000
  279     -9.0000      2.0000     27.0000
  280     -7.0000      2.0000     29.0000
  281     -5.0000      2.0000     31.0000
  282     -3.0000      2.0000     33.0000
  283     -1.0000      2.0000     36.0000
  284      1.0000      2.0000     36.0000
  285      3.0000      2.0000     33.0000
  286      5.0000      2.0000     31.0000
  287      7.0000      2.0000     29.0000
  288      9.0000      2.0000     27.0000
  289     11.0000      2.0000     25.0000
  290     13.0000      2.0000     24.0000
  291     15.0000      2.0000     23.0000
  292     17.0000      2.0000     21.0000
  293     19.0000      2.0000     20.0000
  294    -18.0000      3.0000     20.0000
  295    -16.0000      3.0000     21.0000
  296    -14.0000      3.0000     23.0000
  297    -12.0000      3.0000     24.0000
  298    -10.0000      3.0000     25.0000
  299     -8.0000      3.0000     27.0000
  300     -6.0000      3.0000     29.0000
  301     -4.0000      3.0000     31.0000
  302     -2.0000      3.0000     33.0000
  303       .0000      3.0000     36.0000
  304      2.0000      3.0000     33.0000
  305      4.0000      3.0000     31.0000
  306      6.0000      3.0000     29.0000
  307      8.0000      3.0000     27.0000
  308     10.0000      3.0000     25.0000
  309     12.0000      3.0000     24.0000
  310     14.0000      3.0000     23.0000
  311     16.0000      3.0000     21.0000
  312     18.0000      3.0000     20.0000
  313    -17.0000      4.0000     20.0000
  314    -15.0000      4.0000     21.0000
  315    -13.0000      4.0000     23.0000
  316    -11.0000      4.0000     24.0000
  317     -9.0000      4.0000     25.0000
  318     -7.0000      4.0000     27.0000
  319     -5.0000      4.0000     29.0000
  320     -3.0000      4.0000     31.0000
  321     -1.0000      4.0000     33.0000
  322      1.0000      4.0000     33.0000
  323      3.0000      4.0000     31.0000
  324      5.0000      4.0000     29.0000
  325      7.0000      4.0000     27.0000
  326      9.0000      4.0000     25.0000
  327     11.0000      4.0000     24.0000
  328     13.0000      4.0000     23.0000
  329     15.0000      4.0000     21.0000
  330     17.0000      4.0000     20.0000
  331    -16.0000      5.0000     20.0000
  332    -14.0000      5.0000     21.0000
  333    -12.0000      5.0000     23.0000
  334    -10.0000      5.0000     24.0000
  335     -8.0000      5.0000     25.0000
  336     -6.0000      5.0000     27.0000
  337     -4.0000      5.0000     29.0000
  338     -2.0000      5.0000     31.0000
  339       .0000      5.0000     33.0000
  340      2.0000      5.0000     31.0000
  341      4.0000      5.0000     29.0000
  342      6.0000      5.0000     27.0000
  343      8.0000      5.0000     25.0000
  344     10.0000      5.0000     24.0000
  345     12.0000      5.0000     23.0000
  346     14.0000      5.0000     21.0000
  347     16.0000      5.0000     20.0000
  348    -15.0000      6.0000     20.0000
  349    -13.0000      6.0000     21.0000
  350    -11.0000      6.0000     23.0000
  351     -9.0000      6.0000     24.0000
  352     -7.0000      6.0000     25.0000
  353     -5.0000      6.0000     27.0000
  354     -3.0000      6.0000     29.0000
  355     -1.0000      6.0000     31.0000
  356      1.0000      6.0000     31.0000
  357      3.0000      6.0000     29.0000
  358      5.0000      6.0000     27.0000
  359      7.0000      6.0000     25.0000
  360      9.0000      6.0000     24.0000
  361     11.0000      6.0000     23.0000
  362     13.0000      6.0000     21.0000
  363     15.0000      6.0000     20.0000
  364    -14.0000      7.0000     20.0000
  365    -12.0000      7.0000     21.0000
  366    -10.0000      7.0000     23.0000
  367     -8.0000      7.0000     24.0000
  368     -6.0000      7.0000     25.0000
  369     -4.0000      7.0000     27.0000
  370     -2.0000      7.0000     29.0000
  371       .0000      7.0000     31.0000
  372      2.0000      7.0000     29.0000
  373      4.0000      7.0000     27.0000
  374      6.0000      7.0000     25.0000
  375      8.0000      7.0000     24.0000
  376     10.0000      7.0000     23.0000
  377     12.0000      7.0000     21.0000
  378     14.0000      7.0000     20.0000
  379    -13.0000      8.0000     20.0000
  380    -11.0000      8.0000     21.0000
  381     -9.0000      8.0000     23.0000
  382     -7.0000      8.0000     24.0000
  383     -5.0000      8.0000     25.0000
  384     -3.0000      8.0000     27.0000
  385     -1.0000      8.0000     29.0000
  386      1.0000      8.0000     29.0000
  387      3.0000      8.0000     27.0000
  388      5.0000      8.0000     25.0000
  389      7.0000      8.0000     24.0000
  390      9.0000      8.0000     23.0000
  391     11.0000      8.0000     21.0000
  392     13.0000      8.0000     20.0000
  393    -12.0000      9.0000     20.0000
  394    -10.0000      9.0000     21.0000
  395     -8.0000      9.0000     23.0000
  396     -6.0000      9.0000     24.0000
  397     -4.0000      9.0000     25.0000
  398     -2.0000      9.0000     27.0000
  399       .0000      9.0000     29.0000
  400      2.0000      9.0000     27.0000
  401      4.0000      9.0000     25.0000
  402      6.0000      9.0000     24.0000
  403      8.0000      9.0000     23.0000
  404     10.0000      9.0000     21.0000
  405     12.0000      9.0000     20.0000
  406    -11.0000     10.0000     20.0000
  407     -9.0000     10.0000     21.0000
  408     -7.0000     10.0000     23.0000
  409     -5.0000     10.0000     24.0000
  410     -3.0000     10.0000     25.0000
  411     -1.0000     10.0000     27.0000
  412      1.0000     10.0000     27.0000
  413      3.0000     10.0000     25.0000
  414      5.0000     10.0000     24.0000
  415      7.0000     10.0000     23.0000
  416      9.0000     10.0000     21.0000
  417     11.0000     10.0000     20.0000
  418    -10.0000     11.0000     20.0000
  419     -8.0000     11.0000     21.0000
  420     -6.0000     11.0000     23.0000
  421     -4.0000     11.0000     24.0000
  422     -2.0000     11.0000     25.0000
  423       .0000     11.0000     27.0000
  424      2.0000     11.0000     25.0000
  425      4.0000     11.0000     24.0000
  426      6.0000     11.0000     23.0000
  427      8.0000     11.0000     21.0000
  428     10.0000     11.0000     20.0000
  429     -9.0000     12.0000     20.0000
  430     -7.0000     12.0000     21.0000
  431     -5.0000     12.0000     23.0000
  432     -3.0000     12.0000     24.0000
  433     -1.0000     12.0000     25.0000
  434      1.0000     12.0000     25.0000
  435      3.0000     12.0000     24.0000
  436      5.0000     12.0000     23.0000
  437      7.0000     12.0000     21.0000
  438      9.0000     12.0000     20.0000
  439     -8.0000     13.0000     20.0000
  440     -6.0000     13.0000     21.0000
  441     -4.0000     13.0000     23.0000
  442     -2.0000     13.0000     24.0000
  443       .0000     13.0000     25.0000
  444      2.0000     13.0000     24.0000
  445      4.0000     13.0000     23.0000
  446      6.0000     13.0000     21.0000
  447      8.0000     13.0000     20.0000
  448     -7.0000     14.0000     20.0000
  449     -5.0000     14.0000     21.0000
  450     -3.0000     14.0000     23.0000
  451     -1.0000     14.0000     24.0000
  452      1.0000     14.0000     24.0000
  453      3.0000     14.0000     23.0000
  454      5.0000     14.0000     21.0000
  455      7.0000     14.0000     20.0000
  456     -6.0000     15.0000     20.0000
  457     -4.0000     15.0000     21.0000
  458     -2.0000     15.0000     23.0000
  459       .0000     15.0000     24.0000
  460      2.0000     15.0000     23.0000
  461      4.0000     15.0000     21.0000
  462      6.0000     15.0000     20.0000
  463     -5.0000     16.0000     20.0000
  464     -3.0000     16.0000     21.0000
  465     -1.0000     16.0000     23.0000
  466      1.0000     16.0000     23.0000
  467      3.0000     16.0000     21.0000
  468      5.0000     16.0000     20.0000
  469     -4.0000     17.0000     20.0000
  470     -2.0000     17.0000     21.0000
  471       .0000     17.0000     23.0000
  472      2.0000     17.0000     21.0000
  473      4.0000     17.0000     20.0000
  474     -3.0000     18.0000     20.0000
  475     -1.0000     18.0000     21.0000
  476      1.0000     18.0000     21.0000
  477      3.0000     18.0000     20.0000
  478     -2.0000     19.0000     20.0000
  479       .0000     19.0000     21.0000
  480      2.0000     19.0000     20.0000
  481     -1.0000     20.0000     20.0000
  482      1.0000     20.0000     20.0000
  483       .0000     21.0000     20.0000
depot       .0000    -21.0000       .0000

XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX


 Data of New LSVRP No. [13] with 252 Customers
 Vehicle capacity = 1000      Route-length Limit = Infinity 
 Point   --- x ---   --- y ---   ---q---
    1      3.0000      1.0000    300.0000
    2      3.0000      3.0000    300.0000
    3      1.0000      3.0000    300.0000
    4     -1.0000      3.0000    300.0000
    5     -3.0000      3.0000    300.0000
    6     -3.0000      1.0000    300.0000
    7     -3.0000     -1.0000    300.0000
    8     -3.0000     -3.0000    300.0000
    9     -1.0000     -3.0000    300.0000
   10      1.0000     -3.0000    300.0000
   11      3.0000     -3.0000    300.0000
   12      3.0000     -1.0000    300.0000
   13      5.0000      1.0000    180.0000
   14      5.0000      3.0000    180.0000
   15      5.0000      5.0000    180.0000
   16      3.0000      5.0000    180.0000
   17      1.0000      5.0000    180.0000
   18     -1.0000      5.0000    180.0000
   19     -3.0000      5.0000    180.0000
   20     -5.0000      5.0000    180.0000
   21     -5.0000      3.0000    180.0000
   22     -5.0000      1.0000    180.0000
   23     -5.0000     -1.0000    180.0000
   24     -5.0000     -3.0000    180.0000
   25     -5.0000     -5.0000    180.0000
   26     -3.0000     -5.0000    180.0000
   27     -1.0000     -5.0000    180.0000
   28      1.0000     -5.0000    180.0000
   29      3.0000     -5.0000    180.0000
   30      5.0000     -5.0000    180.0000
   31      5.0000     -3.0000    180.0000
   32      5.0000     -1.0000    180.0000
   33      7.0000      1.0000    128.0000
   34      7.0000      3.0000    128.0000
   35      7.0000      5.0000    128.0000
   36      7.0000      7.0000    128.0000
   37      5.0000      7.0000    128.0000
   38      3.0000      7.0000    128.0000
   39      1.0000      7.0000    128.0000
   40     -1.0000      7.0000    128.0000
   41     -3.0000      7.0000    128.0000
   42     -5.0000      7.0000    128.0000
   43     -7.0000      7.0000    128.0000
   44     -7.0000      5.0000    128.0000
   45     -7.0000      3.0000    128.0000
   46     -7.0000      1.0000    128.0000
   47     -7.0000     -1.0000    128.0000
   48     -7.0000     -3.0000    128.0000
   49     -7.0000     -5.0000    128.0000
   50     -7.0000     -7.0000    128.0000
   51     -5.0000     -7.0000    128.0000
   52     -3.0000     -7.0000    128.0000
   53     -1.0000     -7.0000    128.0000
   54      1.0000     -7.0000    128.0000
   55      3.0000     -7.0000    128.0000
   56      5.0000     -7.0000    128.0000
   57      7.0000     -7.0000    128.0000
   58      7.0000     -5.0000    128.0000
   59      7.0000     -3.0000    128.0000
   60      7.0000     -1.0000    128.0000
   61      9.0000      1.0000    100.0000
   62      9.0000      3.0000    100.0000
   63      9.0000      5.0000    100.0000
   64      9.0000      7.0000    100.0000
   65      9.0000      9.0000    100.0000
   66      7.0000      9.0000    100.0000
   67      5.0000      9.0000    100.0000
   68      3.0000      9.0000    100.0000
   69      1.0000      9.0000    100.0000
   70     -1.0000      9.0000    100.0000
   71     -3.0000      9.0000    100.0000
   72     -5.0000      9.0000    100.0000
   73     -7.0000      9.0000    100.0000
   74     -9.0000      9.0000    100.0000
   75     -9.0000      7.0000    100.0000
   76     -9.0000      5.0000    100.0000
   77     -9.0000      3.0000    100.0000
   78     -9.0000      1.0000    100.0000
   79     -9.0000     -1.0000    100.0000
   80     -9.0000     -3.0000    100.0000
   81     -9.0000     -5.0000    100.0000
   82     -9.0000     -7.0000    100.0000
   83     -9.0000     -9.0000    100.0000
   84     -7.0000     -9.0000    100.0000
   85     -5.0000     -9.0000    100.0000
   86     -3.0000     -9.0000    100.0000
   87     -1.0000     -9.0000    100.0000
   88      1.0000     -9.0000    100.0000
   89      3.0000     -9.0000    100.0000
   90      5.0000     -9.0000    100.0000
   91      7.0000     -9.0000    100.0000
   92      9.0000     -9.0000    100.0000
   93      9.0000     -7.0000    100.0000
   94      9.0000     -5.0000    100.0000
   95      9.0000     -3.0000    100.0000
